,gvkey,Ticker,Date,Revenue,Cost of Goods Sold,SG&A,EBIT,Net Income,Cash and Cash Equivalents,Recievables,Inventories,Other Current Assets,PP&E,Other Assets,Debt in Current Liabilities,Accounts Payable,Taxes Payable,Other Current Liabilities,Total Liabilities,Adjusted Close,Volume,EBIT/EV
4666,1380,HES,1992-12-31,1575.575,1132.002,223.089,106.589,17.904,141.014,757.402,981.743,188.159,13090.762,209.474,158.281,710.073,144.61,503.895,5334.155,15.333333333333334,12488098.0,0.014370577237757426
4667,1380,HES,1993-03-31,1565.169,1120.444,192.532,140.743,32.933,159.722,549.751,846.531,210.476,13388.336,220.682,115.364,582.979,137.613,466.483,5180.405,17.625,12766596.0,0.01751335533644868
4668,1380,HES,1993-06-30,1414.741,1108.775,207.203,-62.585,-145.097,109.125,480.191,938.093,165.901,13671.355,205.723,105.513,448.069,121.004,478.818,5386.371,16.333333333333332,15747094.0,-0.0077588756901289645
4669,1380,HES,1993-09-30,1248.867,817.537,220.108,55.522999999999996,-22.41,69.095,484.585,1076.794,179.584,13963.316,206.264,261.631,482.59,133.325,495.727,5688.523,17.666666666666668,13730894.0,0.006342854335858381
4670,1380,HES,1993-12-31,1650.744,1240.383,235.902,-78.85499999999998,-133.629,79.635,554.987,853.393,200.151,13787.234,218.468,275.64,329.648,106.893,730.959,5612.632,15.041666666666666,15220097.0,-0.0099958581932453
4671,1380,HES,1994-03-31,1857.628,1205.628,217.212,203.716,83.656,84.306,492.679,807.512,183.13,13856.481,218.09,124.033,321.39,142.166,626.058,5293.348,14.916666666666666,17630496.0,0.026909442012081678
4672,1380,HES,1994-06-30,1488.226,995.959,201.869,63.182,-16.731,34.812,518.827,957.407,193.35,14022.879,222.038,154.624,477.627,134.947,580.254,5358.448,16.416666666666668,17231293.0,0.007937233021550106
4673,1380,HES,1994-09-30,1494.042,1024.745,206.525,94.756,-1.912,36.366,477.527,1009.386,180.923,14244.281,235.318,195.2,284.808,154.152,583.927,5309.368,15.5,11922296.0,0.012148007333726746
4674,1380,HES,1994-12-31,1762.088,1223.487,214.474,119.307,8.701,53.135,570.525,945.635,152.366,14304.82,250.277,199.685,291.571,168.927,541.231,5238.309,15.208333333333334,12352797.0,0.01564752663251474
4675,1380,HES,1995-03-31,1892.211,1363.875,219.213,177.123,25.162,37.806,575.222,841.154,151.258,14553.355,258.963,135.683,288.9,163.14,537.12,5049.776,16.458333333333332,14528497.0,0.02276006506978512
4676,1380,HES,1995-06-30,1773.326,1268.006,226.534,71.906,-40.219,48.322,564.867,926.679,112.627,14603.293,266.138,148.489,338.902,193.51,586.481,5059.978,16.291666666666668,16133197.0,0.009468998604772568
4677,1380,HES,1995-09-30,1641.904,1200.956,228.958,-9.264000000000003,-104.583,88.72,675.905,930.066,172.107,14619.517,277.019,233.95,484.381,202.977,607.32,5284.57,16.208333333333332,14361594.0,-0.0012294372791321457
4678,1380,HES,1995-12-31,1994.866,1387.82,233.383,-344.949,-274.773,56.071,798.331,838.77,269.372,13064.212,424.11,210.534,443.513,239.08,711.453,5095.974,17.666666666666668,16032895.0,-0.04496541648237897
4679,1380,HES,1996-03-31,2214.537,1644.871,211.818,174.31,65.977,71.692,769.077,898.632,268.597,13080.365,460.813,106.108,469.026,228.16,674.81,5031.198,18.333333333333332,17379598.0,0.022380734413187824
4680,1380,HES,1996-06-30,2094.84,1597.52,213.059,549.618,376.447,34.15,690.481,910.401,184.677,11819.85,452.585,97.485,470.625,292.061,622.309,3925.357,17.875,17841496.0,0.08281308150704025
4681,1380,HES,1996-09-30,1746.574,1284.545,214.288,204.32999999999998,97.827,84.764,601.931,1132.299,168.577,11443.36,473.416,114.685,536.586,277.674,593.79,4102.148,17.625,26337898.0,0.030740402636764693
4682,1380,HES,1996-12-31,2216.235,1542.359,258.599,251.187,119.848,112.522,848.129,1272.312,193.881,11902.419,450.354,227.472,666.172,258.723,584.613,4400.85,19.291666666666668,17258496.0,0.03482216055863903
4683,1380,HES,1997-03-31,2396.83,1872.074,207.112,149.96699999999998,4.588,299.727,673.636,966.254,141.638,11847.685,473.607,189.685,531.658,340.412,509.698,4059.886,17.666666666666668,24080391.0,0.023572015306948448
4684,1380,HES,1997-06-30,1833.96,1361.763,246.213,111.726,41.657,186.957,520.339,993.253,141.45,12090.972,529.598,344.685,481.099,314.694,431.901,4041.803,18.520666666666667,26013793.0,0.016459923631016407
4685,1380,HES,1997-09-30,1884.578,1378.358,288.384,73.173,22.679,130.57,636.84,1108.311,197.946,12224.761,554.657,214.214,597.553,308.794,450.244,4348.053,20.56233333333333,18693094.0,0.009682545768919667
4686,1380,HES,1997-12-31,2118.355,1688.851,281.286,-61.848,-61.424,91.154,993.098,937.949,181.431,12621.635,540.193,124.255,752.576,195.692,667.328,4718.92,18.291666666666668,22992895.0,-0.008767160415394689
4687,1380,HES,1998-03-31,1825.789,1431.081,261.02,66.89099999999999,-12.594,79.538,726.724,826.874,189.269,12811.126,583.463,218.285,602.83,185.699,496.23,4477.386,19.43733333333333,24859394.0,0.009001449291065925
4688,1380,HES,1998-06-30,1608.459,1208.348,252.175,12.482,-21.719,40.894,656.053,826.004,199.594,13125.318,619.295,215.985,588.111,150.518,516.563,4646.37,18.104166666666668,20237900.0,0.0017184698699945948
4689,1380,HES,1998-09-30,1528.484,1144.057,213.626,34.843,-6.319,67.181,1083.82,925.285,277.27,13621.549,584.271,176.685,965.39,254.095,591.374,5538.603,19.229166666666668,22047400.0,0.004446964152557463
4690,1380,HES,1998-12-31,1617.16,1332.391,127.304,-451.83400000000006,-418.261,73.791,1013.184,482.182,317.549,11027.239,1804.339,176.32,713.831,100.686,805.96,5239.571,16.583333333333332,18975900.0,-0.06387307997151091
4691,1380,HES,1999-03-31,1538.693,1171.415,206.754,133.573,70.58,54.558,1273.533,405.969,228.667,11066.921,1807.247,76.922,829.161,152.165,741.602,5280.676,16.958333333333332,22101500.0,0.01847781985159699
4692,1380,HES,1999-06-30,1429.957,1017.914,227.799,147.997,77.456,82.284,1479.753,428.006,250.118,11188.529,1710.472,49.531,1101.813,151.186,732.105,5437.291,19.833333333333332,27916600.0,0.01849358915483959
4693,1380,HES,1999-09-30,1801.651,1232.483,223.53,358.695,158.485,25.589,1342.107,466.983,219.183,11239.319,1657.268,65.408,896.123,173.579,731.822,5012.141,20.416666666666668,20450100.0,0.0452284644586727
4694,1380,HES,1999-12-31,2268.837,1522.968,221.799,235.51999999999998,131.095,40.926,1175.044,372.713,238.887,11064.885,1848.49,23.021,771.797,158.852,625.18,4689.52,18.916666666666668,21891500.0,0.03176427969721434
4695,1380,HES,2000-03-31,2831.0,2065.0,219.0,415.0,224.0,26.0,1602.0,272.0,318.0,11126.0,1839.0,33.0,804.0,291.0,839.0,4784.0,21.541666666666668,38479200.0,0.052731725756906746
4696,1380,HES,2000-06-30,2644.0,1897.0,263.0,387.0,202.0,178.0,1896.0,242.0,556.0,11482.0,1799.0,75.0,1174.0,327.0,1002.0,5472.0,20.583333333333332,35685800.0,0.051609035021731135
4697,1380,HES,2000-09-30,2833.0,1968.0,272.0,472.0,257.0,259.0,1848.0,367.0,585.0,11621.0,1812.0,59.0,1389.0,329.0,923.0,5526.0,22.3125,39859500.0,0.061546573629632166
4698,1380,HES,2000-12-31,3685.0,2744.0,301.0,563.0,340.0,312.0,2996.0,401.0,406.0,11898.0,1836.0,65.0,1875.0,440.0,1158.0,6391.0,24.354166666666668,61203600.0,0.06847600211071499
4699,1380,HES,2001-03-31,4182.0,3142.0,302.0,604.0,337.0,700.0,2800.0,342.0,179.0,12153.0,1804.0,278.0,1768.0,534.0,760.0,5960.0,26.040000000000003,46435200.0,0.07272392383655242
4700,1380,HES,2001-06-30,3462.0,2462.0,283.0,591.0,357.0,58.0,2827.0,479.0,361.0,13146.0,1913.0,282.0,1784.0,477.0,866.0,6243.0,26.933333333333334,47995700.0,0.06250357994277676
4701,1380,HES,2001-09-30,2887.0,2097.0,308.0,275.0,166.0,65.0,2914.0,553.0,395.0,16226.0,3312.0,334.0,2013.0,497.0,927.0,10471.0,21.166666666666668,39347100.0,0.024857621195252956
4702,1380,HES,2001-12-31,2882.0,1969.0,404.0,162.0,54.0,37.0,2962.0,550.0,397.0,16627.0,3258.0,382.0,1807.0,414.0,1115.0,10462.0,20.833333333333332,50878400.0,0.014496238919493303
4703,1380,HES,2002-03-31,2926.0,2138.0,276.0,336.0,140.0,61.0,1827.0,474.0,273.0,17040.0,3235.0,99.0,1175.0,376.0,800.0,9360.0,26.453333333333333,37888000.0,0.02676331093660526
4704,1380,HES,2002-06-30,2694.0,1793.0,271.0,338.0,149.0,35.0,1535.0,531.0,272.0,17512.0,3174.0,17.0,1046.0,370.0,785.0,8913.0,27.5,44590100.0,0.026764210865556953
4705,1380,HES,2002-09-30,2725.0,1888.0,316.0,-3.0,-136.0,48.0,1773.0,522.0,131.0,16593.0,3412.0,18.0,1267.0,304.0,791.0,8944.0,22.626666666666665,45139800.0,-0.0002705148576191756
4706,1380,HES,2002-12-31,3206.0,2308.0,374.0,-352.0,-371.0,197.0,1972.0,492.0,95.0,16149.0,3474.0,16.0,1401.0,306.0,830.0,9013.0,18.349999999999998,57980600.0,-0.03626968495291276
4707,1380,HES,2003-03-31,4254.0,3330.0,353.0,403.0,176.0,196.0,2316.0,351.0,105.0,16924.0,3062.0,15.0,1719.0,344.0,708.0,9577.0,14.753333333333332,57611500.0,0.04668018580446793
4708,1380,HES,2003-06-30,3199.0,2380.0,323.0,400.0,252.0,677.0,1720.0,449.0,101.0,15827.0,2998.0,15.0,1385.0,408.0,735.0,9027.0,16.393333333333334,33410400.0,0.047685475871210005
4709,1380,HES,2003-09-30,3230.0,2446.0,299.0,308.0,146.0,339.0,1502.0,560.0,137.0,16384.0,2731.0,189.0,1098.0,209.0,679.0,8497.0,16.7,41893800.0,0.035591351930107464
4710,1380,HES,2003-12-31,3628.0,2779.0,390.0,180.0,69.0,518.0,1902.0,579.0,187.0,16100.0,2819.0,73.0,1542.0,199.0,855.0,8643.0,17.723333333333333,63612319.0,0.02194778934037719
4711,1380,HES,2004-03-31,4488.0,3523.0,312.0,498.0,281.0,557.0,2099.0,393.0,147.0,16352.0,2884.0,73.0,1666.0,241.0,754.0,8627.0,21.76,56704200.0,0.05385274008451237
4712,1380,HES,2004-06-30,3803.0,2862.0,313.0,522.0,288.0,611.0,1948.0,463.0,274.0,16705.0,3106.0,104.0,1951.0,416.0,699.0,8979.0,26.396666666666665,72279900.0,0.04973468470309807
4713,1380,HES,2004-09-30,3829.0,2998.0,310.0,385.0,179.0,1056.0,2065.0,529.0,428.0,17092.0,3383.0,50.0,3168.0,455.0,895.0,10474.0,29.666666666666668,63248900.0,0.035201232646592334
4714,1380,HES,2004-12-31,4613.0,3608.0,354.0,455.0,229.0,877.0,2367.0,596.0,495.0,17632.0,3472.0,50.0,3280.0,447.0,920.0,10715.0,27.459999999999997,78781900.0,0.043277765918401705
4715,1380,HES,2005-03-31,4957.0,3884.0,397.0,531.0,219.0,844.0,2548.0,578.0,442.0,17835.0,3926.0,50.0,4362.0,535.0,863.0,11890.0,32.07,90196400.0,0.04475757031693716
4716,1380,HES,2005-06-30,4963.0,3901.0,360.0,564.0,299.0,916.0,2417.0,687.0,470.0,18277.0,4189.0,25.0,4784.0,466.0,828.0,12192.0,35.50333333333334,96984100.0,0.04418887199205144
4717,1380,HES,2005-09-30,5768.0,4689.0,354.0,639.0,272.0,760.0,3081.0,918.0,704.0,18890.0,4249.0,78.0,5760.0,483.0,849.0,13331.0,45.833333333333336,97848200.0,0.04039366438965031
4718,1380,HES,2005-12-31,7059.0,5670.0,394.0,796.0,452.0,315.0,3655.0,855.0,465.0,19464.0,4313.0,26.0,4995.0,397.0,1029.0,12829.0,42.27333333333333,118760800.0,0.05211937916034596
4719,1380,HES,2006-03-31,7159.0,5523.0,424.0,1252.0,699.0,504.0,3102.0,668.0,305.0,21113.0,4336.0,107.0,4497.0,505.0,1059.0,13126.0,47.46666666666667,97181100.0,0.07551206832428443
4720,1380,HES,2006-06-30,6718.0,5058.0,381.0,1168.0,566.0,486.0,3046.0,1148.0,313.0,21901.0,4569.0,95.0,4864.0,706.0,1146.0,14086.0,52.85,266728800.0,0.0644812274637627
4721,1380,HES,2006-09-30,7035.0,5254.0,538.0,1009.0,296.0,546.0,3229.0,1234.0,246.0,22169.0,4430.0,29.0,4626.0,508.0,1224.0,13897.0,41.42,205971400.0,0.06783391940629581
4722,1380,HES,2006-12-31,7155.0,5449.0,491.0,918.0,359.0,383.0,3873.0,1005.0,587.0,21980.0,4248.0,27.0,4803.0,432.0,1477.0,14293.0,49.57,229227100.0,0.04830449573004202
4723,1380,HES,2007-03-31,7319.0,5790.0,431.0,826.0,370.0,249.0,3457.0,1039.0,482.0,23164.0,4357.0,30.0,4270.0,553.0,1332.0,14114.0,55.47,210897258.0,0.03843405837824227
4724,1380,HES,2007-06-30,7421.0,5604.0,458.0,1131.0,557.0,482.0,3266.0,980.0,285.0,24156.0,4470.0,30.0,4255.0,601.0,1332.0,14150.0,58.96,182888125.0,0.05081376295990423
4725,1380,HES,2007-09-30,7515.0,5761.0,482.0,894.0,395.0,565.0,3076.0,1341.0,287.0,25122.0,4394.0,46.0,4440.0,458.0,1458.0,14427.0,66.53,186961541.0,0.03623402515545251
4726,1380,HES,2007-12-31,9456.0,7160.0,600.0,1159.0,510.0,607.0,4708.0,1250.0,361.0,24831.0,4571.0,62.0,5741.0,583.0,1638.0,16357.0,100.86,266655733.0,0.032457061743693054
4727,1380,HES,2008-03-31,10647.0,8174.0,537.0,1545.0,759.0,902.0,4850.0,1177.0,365.0,25850.0,4587.0,64.0,5387.0,831.0,1664.0,16258.0,88.18,252603636.0,0.048990539656630874
4728,1380,HES,2008-06-30,11711.0,8878.0,581.0,1778.0,900.0,1479.0,6266.0,1473.0,474.0,26967.0,5293.0,68.0,7804.0,1335.0,2030.0,19637.0,126.19,274474591.0,0.040854638748642695
4729,1380,HES,2008-09-30,11396.0,8729.0,593.0,1570.0,775.0,1380.0,4652.0,1817.0,317.0,28153.0,4756.0,39.0,6108.0,897.0,1716.0,17347.0,82.08,318568421.0,0.053554991526058505
4730,1380,HES,2008-12-31,7380.0,5852.0,711.0,81.0,-74.0,908.0,4297.0,1308.0,819.0,27437.0,4986.0,143.0,5045.0,637.0,1905.0,16282.0,53.64,370081332.0,0.003943376210010142
4731,1380,HES,2009-03-31,6915.0,5639.0,610.0,96.0,-59.0,1157.0,3899.0,1102.0,979.0,27690.0,4940.0,135.0,5089.0,604.0,1616.0,16302.0,54.2,319734559.0,0.00459407965931224
4732,1380,HES,2009-06-30,6751.0,5192.0,693.0,312.0,100.0,1063.0,4097.0,1358.0,990.0,28387.0,4987.0,135.0,5331.0,468.0,1679.0,16538.0,53.75,356195816.0,0.01497908329450534
4733,1380,HES,2009-09-30,7270.0,5572.0,555.0,621.0,341.0,957.0,3552.0,1424.0,993.0,29358.0,4865.0,136.0,4248.0,403.0,1681.0,15430.0,53.46,303174805.0,0.029702663907949567
4734,1380,HES,2009-12-31,8678.0,6546.0,626.0,792.0,358.0,1362.0,3924.0,1438.0,1263.0,29871.0,4851.0,148.0,4223.0,525.0,1954.0,15937.0,60.5,251982188.0,0.03458159727638484
4735,1380,HES,2010-03-31,9259.0,7069.0,559.0,1021.0,538.0,1370.0,4503.0,1405.0,1502.0,29099.0,4633.0,32.0,4501.0,627.0,2005.0,15922.0,62.55,208631536.0,0.04344199393612311
4736,1380,HES,2010-06-30,7732.0,5836.0,576.0,760.0,375.0,1363.0,3871.0,1628.0,1434.0,29539.0,4669.0,33.0,3855.0,486.0,1956.0,14970.0,50.34,262095029.0,0.038983029599793856
4737,1380,HES,2010-09-30,7864.0,5844.0,608.0,1449.0,1154.0,2353.0,3939.0,1682.0,865.0,33042.0,5562.0,43.0,4071.0,537.0,1916.0,17657.0,59.12,219644503.0,0.0639685883346236
4738,1380,HES,2010-12-31,9007.0,6795.0,805.0,434.0,58.0,1608.0,4718.0,1452.0,1002.0,35703.0,5489.0,46.0,4274.0,726.0,2567.0,18587.0,76.54,189220894.0,0.014553451937389624
4739,1380,HES,2011-03-31,10215.0,7613.0,760.0,1541.0,929.0,1968.0,5157.0,1552.0,759.0,37032.0,5442.0,35.0,4304.0,913.0,2099.0,18520.0,85.21,199061068.0,0.047366062887918
4740,1380,HES,2011-06-30,9853.0,7482.0,678.0,1098.0,607.0,2194.0,4453.0,1432.0,807.0,38378.0,5577.0,35.0,3761.0,849.0,2151.0,18087.0,74.76,231266949.0,0.038182567751336
4741,1380,HES,2011-09-30,8665.0,6833.0,642.0,342.0,298.0,827.0,4163.0,1516.0,973.0,40432.0,5693.0,44.0,3486.0,818.0,2258.0,18425.0,52.46,317793996.0,0.015135319045887191
4742,1380,HES,2011-12-31,9733.0,7369.0,886.0,-97.0,-131.0,351.0,5011.0,1423.0,1554.0,39710.0,6085.0,52.0,3712.0,812.0,3524.0,20544.0,56.8,236223895.0,-0.0038774196857668734
4743,1380,HES,2012-03-31,2896.0,943.0,385.0,982.0,545.0,396.0,4984.0,1411.0,1421.0,41594.0,6383.0,38.0,3891.0,1178.0,3084.0,21490.0,58.95,290316923.0,0.03675154040086451
4744,1380,HES,2012-06-30,3324.0,1009.0,340.0,1181.0,549.0,409.0,4508.0,1309.0,1699.0,42130.0,6133.0,299.0,2707.0,700.0,3378.0,20655.0,43.45,331406457.0,0.05301980232601509
4745,1380,HES,2012-09-30,11443.0,8770.0,1011.0,1149.0,557.0,528.0,4244.0,1218.0,2167.0,44266.0,5911.0,621.0,2543.0,779.0,3905.0,21560.0,53.72,235998917.0,0.0447762854491767
4746,1380,HES,2012-12-31,5718.0,3530.0,749.0,719.0,374.0,642.0,4338.0,1259.0,2148.0,45553.0,6247.0,787.0,2809.0,960.0,3826.0,22238.0,52.96,208474167.0,0.028133937866416565
4747,1380,HES,2013-03-31,3468.0,1311.0,400.0,1853.0,1276.0,444.0,1840.0,686.0,8448.0,40255.0,5310.0,1904.0,571.0,751.0,5680.0,19854.0,71.61,268808389.0,0.05879633504757152
4748,1380,HES,2013-06-30,3069.0,1028.0,387.0,1967.0,1431.0,725.0,1954.0,683.0,6630.0,41195.0,5266.0,354.0,565.0,358.0,5456.0,17455.0,66.49,209512153.0,0.07048225794427486
4749,1380,HES,2013-09-30,2646.0,934.0,247.0,858.0,420.0,321.0,1777.0,695.0,6464.0,43121.0,5225.0,791.0,453.0,385.0,5294.0,18054.0,77.34,159794059.0,0.026815809657507572
4750,1380,HES,2013-12-31,2722.0,1067.0,616.0,1405.0,1925.0,1814.0,3525.0,954.0,2306.0,45950.0,5384.0,378.0,2109.0,520.0,3551.0,17970.0,83.0,167091119.0,0.04534443080991737
4751,1380,HES,2014-03-31,2673.0,921.0,231.0,725.0,386.0,1288.0,3225.0,1055.0,1480.0,47057.0,5210.0,142.0,2067.0,578.0,3194.0,17182.0,82.88,159500922.0,0.023904073219259043
4752,1380,HES,2014-06-30,2829.0,1044.0,467.0,1128.0,931.0,2205.0,2698.0,842.0,3022.0,45157.0,5068.0,124.0,1529.0,278.0,3326.0,16717.0,98.89,149649628.0,0.03288349293184551
4753,1380,HES,2014-09-30,2678.0,1003.0,212.0,1337.0,1008.0,4120.0,3059.0,817.0,869.0,46142.0,4443.0,67.0,1712.0,282.0,2954.0,16610.0,94.32,137146997.0,0.04445588840167245
4754,1380,HES,2014-12-31,2557.0,1060.0,313.0,270.0,-8.0,2444.0,2073.0,527.0,1643.0,46522.0,4374.0,68.0,708.0,294.0,3781.0,16258.0,73.82,262495421.0,0.01095630719240542
4755,1380,HES,2015-03-31,1538.0,820.0,362.0,-645.0,-389.0,1506.0,1711.0,546.0,560.0,46958.0,4570.0,69.0,681.0,290.0,2427.0,14434.0,67.87,196062038.0,-0.026898966598170277
4756,1380,HES,2015-06-30,1953.0,904.0,217.0,-626.0,-567.0,931.0,1794.0,569.0,632.0,47878.0,4334.0,69.0,616.0,313.0,2495.0,14455.0,66.88,171393639.0,-0.025841671667456705
4757,1380,HES,2015-09-30,1671.0,893.0,202.0,-483.0,-279.0,3013.0,1522.0,535.0,527.0,48138.0,3976.0,78.0,537.0,79.0,1930.0,14093.0,50.06,202899097.0,-0.027042134941684406
4758,1380,HES,2015-12-31,1474.0,852.0,475.0,-2215.0,-1821.0,2716.0,1159.0,399.0,130.0,46826.0,3439.0,86.0,457.0,88.0,1997.0,13794.0,48.48,211430928.0,-0.12456759802933452
4759,1380,HES,2016-03-31,973.0,644.0,221.0,-757.0,-509.0,3557.0,852.0,416.0,120.0,47693.0,3622.0,94.0,346.0,93.0,1660.0,13174.0,52.65,439732983.0,-0.03840640248224892
4760,1380,HES,2016-06-30,1224.0,724.0,290.0,-596.0,-392.0,3095.0,1048.0,377.0,111.0,47908.0,3834.0,102.0,525.0,91.0,1421.0,13060.0,60.1,255519709.0,-0.026501718783200793
4761,1380,HES,2016-09-30,1177.0,670.0,175.0,-556.0,-339.0,3529.0,853.0,403.0,108.0,48416.0,4029.0,666.0,458.0,60.0,1433.0,13544.0,53.62,279536010.0,-0.026749779553190373
4762,1380,HES,2016-12-31,1388.0,842.0,88.0,-1602.0,-4892.0,2732.0,1026.0,323.0,195.0,46907.0,750.0,112.0,433.0,97.0,1609.0,13030.0,62.29,251959967.0,-0.06733860203474128
4763,1380,HES,2017-03-31,1257.0,589.0,147.0,-236.0,-324.0,2686.0,912.0,377.0,196.0,44250.0,728.0,116.0,565.0,102.0,1343.0,12867.0,48.21,255429538.0,-0.012148835365590856
4764,1380,HES,2017-06-30,1198.0,657.0,138.0,-354.0,-449.0,2492.0,938.0,376.0,464.0,47058.0,735.0,121.0,504.0,63.0,1430.0,12720.0,43.87,279551805.0,-0.019466790015873616
4765,1380,HES,2017-09-30,1348.0,3221.0,145.0,-2496.0,-624.0,2526.0,1043.0,372.0,142.0,47855.0,2238.0,122.0,421.0,101.0,1570.0,12172.0,46.89,244342307.0,-0.13076631060372917
4766,1380,HES,2017-12-31,1663.0,2566.0,179.0,-2414.0,-2677.0,4847.0,1024.0,232.0,54.0,32504.0,763.0,580.0,435.0,83.0,1337.0,10758.0,47.47,260774819.0,-0.14128845984691246
4767,1380,HES,2018-03-31,1346.0,666.0,122.0,74.0,-106.0,3726.0,997.0,239.0,52.0,32906.0,877.0,196.0,375.0,82.0,1251.0,10135.0,50.62,277025710.0,0.00401394159078179
4768,1380,HES,2018-06-30,1534.0,780.0,181.0,87.0,-130.0,2908.0,1075.0,231.0,480.0,32040.0,901.0,87.0,363.0,49.0,1446.0,10128.0,66.89,259465612.0,0.003690016504095058
4769,1380,HES,2018-09-30,1793.0,804.0,247.0,183.0,-42.0,3004.0,1182.0,263.0,52.0,32619.0,953.0,85.0,383.0,96.0,1394.0,10421.0,71.58,177421365.0,0.0073506404862495435
8370,1678,APA,1990-03-31,64.761,18.046,4.303,20.291,11.502,56.86,46.542,8.363,6.12,1285.432,27.183,2.047,69.825,0.0,33.148,396.545,7.034632034632034,9004400.0,0.02398895782041089
8371,1678,APA,1990-06-30,56.956,15.55,5.216,14.020999999999999,7.651,55.707,43.356,7.751,3.846,1308.877,27.503,1.538,66.603,0.0,29.215,387.047,6.4393939393939394,8471400.0,0.01788878010442564
8372,1678,APA,1990-09-30,62.211,14.684,5.472,17.398,9.456,57.934,45.091,6.358,5.42,1377.32,23.449,1.311,66.446,0.0,33.076,420.126,8.54978354978355,11239198.0,0.01694780693059903
8373,1678,APA,1990-12-31,77.347,18.349,6.516,21.240000000000002,11.688,85.185,44.811,4.663,3.797,1416.158,27.822,5.153,86.089,4.113,27.423,442.854,6.3311688311688314,10129900.0,0.02764189816810608
8374,1678,APA,1991-03-31,59.474,14.792,5.931,21.218999999999998,12.11,73.13,40.407,4.88,1.86,1442.954,28.646,5.031,81.518,4.113,24.827,416.263,5.627705627705628,13485998.0,0.030021604689363615
8375,1678,APA,1991-06-30,58.044,17.005,6.707,12.462,6.579,105.43,34.894,4.295,3.201,1426.023,38.399,3.602,75.413,4.113,24.893,406.886,6.3852813852813854,12639397.0,0.016633503990699548
8376,1678,APA,1991-09-30,110.819,41.09,8.197,14.325,1.076,28.515,54.311,7.198,3.883,1967.966,44.735,67.395,92.905,4.113,46.975,833.38,7.9004329004329,9933200.0,0.010268842968423219
8377,1678,APA,1991-12-31,113.695,37.536,9.272,28.880000000000003,14.85,6.403,77.641,4.436,2.151,1959.683,47.284,4.676,79.872,12.593,48.513,769.35,6.872294372294372,10044200.0,0.023420948672094863
8378,1678,APA,1992-03-31,90.255,33.484,8.076,15.283000000000001,4.049,5.251,66.635,4.898,3.189,1991.588,45.219,4.493,78.154,4.666,40.405,750.243,6.2229437229437226,14767997.0,0.012875653542305396
8379,1678,APA,1992-06-30,102.146,35.952,8.943,46.528999999999996,24.027,11.558,71.172,6.029,5.815,2024.48,32.943,2.852,94.589,9.563,41.087,723.186,6.872294372294372,12197998.0,0.03909926483525151
8380,1678,APA,1992-09-30,111.244,40.03,8.638,21.730000000000004,8.476,15.638,76.598,6.235,4.771,2033.703,31.568,1.553,88.225,9.581,40.116,691.483,9.253246753246753,18410196.0,0.015394447744112116
8381,1678,APA,1992-12-31,119.501,37.323,9.353,26.137999999999998,11.224,26.127,75.777,6.202,5.749,2129.524,32.976,1.103,82.064,5.158,69.305,743.495,8.116883116883116,14501396.0,0.01996182981657997
8382,1678,APA,1993-03-31,107.82,33.643,8.758,25.317,11.592,73.394,84.695,6.679,6.15,2163.546,32.814,1.249,82.087,5.394,35.681,658.741,11.309523809523808,18851995.0,0.014856746999140443
8383,1678,APA,1993-06-30,111.078,35.635,8.121,25.267000000000003,11.495,13.951,80.929,5.312,8.494,2261.913,35.408,7.359,81.788,3.953,44.13,645.34,12.012987012987013,17496695.0,0.013847160330601162
8384,1678,APA,1993-09-30,119.874,41.097,8.577,16.136,1.081,10.946,98.019,9.099,9.529,2698.873,30.467,8.866,94.45,3.882,52.807,732.697,12.824675324675324,16913694.0,0.007320339835979655
8385,1678,APA,1993-12-31,124.432,38.748,7.737,23.183,13.166,17.064,91.84,7.152,6.884,2685.145,33.007,9.017,118.447,6.048,51.878,806.553,10.119047619047619,24216898.0,0.012378633308484493
8386,1678,APA,1994-03-31,131.742,44.722,9.287,19.883000000000003,8.225,17.257,97.517,7.31,6.286,2759.57,33.495,8.858,102.453,4.543,43.692,826.278,10.01082251082251,21748793.0,0.010466003779404879
8387,1678,APA,1994-06-30,144.97,47.548,10.236,29.076999999999998,12.907,16.663,102.06,7.765,10.731,2852.979,34.944,0.62,103.421,2.611,48.474,861.683,11.958874458874458,17552195.0,0.013182725108026021
8388,1678,APA,1994-09-30,151.926,50.363,8.832,29.441,12.389,13.06,96.818,8.743,10.538,2977.578,33.445,0.332,106.612,1.883,55.585,907.913,10.930735930735931,19160098.0,0.014079544572810448
8389,1678,APA,1994-12-31,154.038,52.007,10.374,30.116999999999997,12.062,15.063,101.801,8.868,9.165,3171.976,58.692,0.1,87.674,0.0,60.014,1062.842,10.822510822510822,27237496.0,0.013824504033237199
8390,1678,APA,1995-03-31,166.058,66.44,9.689,26.282,4.083,20.406,117.29,12.418,10.82,4134.754,38.644,0.0,91.067,0.0,58.779,1690.669,11.796536796536797,24413898.0,0.008333055903004016
8391,1678,APA,1995-06-30,202.875,82.204,10.421,30.493000000000002,0.537,17.319,156.848,12.989,10.366,4152.024,37.957,7.0,99.365,0.0,69.646,1664.015,11.85064935064935,20112793.0,0.009800042479277692
8392,1678,APA,1995-09-30,178.116,70.653,7.731,33.82,7.042,16.549,163.136,12.155,9.704,4277.874,66.857,17.0,112.803,0.0,77.22,1544.952,11.363636363636363,24755496.0,0.010947236150609302
